customer_id,first_name,last_name,gender,marital_status,email,country,join_date,birthdate
3249,Jeremy,Mcgrath,Female,Widowed,jeremy.mcgrath@gmail.com,USA,2022-11-10,1983-07-25
3250,Mark,Benson,Other,Married,mark.benson@hotmail.com,Germany,2023-05-28,2000-10-12
3251,Danny,Williams,Male,Married,danny.williams@outlook.com,UK,2023-04-27,1980-12-31
3252,Sean,Rivera,Female,Married,sean.rivera@outlook.com,UK,2024-04-26,1985-08-26
3253,Tara,Goodman,Other,Married,tara.goodman@yahoo.com,UK,2023-01-13,1963-08-30
3254,Rachel,Massey,Male,Divorced,rachel.massey@yahoo.com,USA,2020-09-20,1963-01-17
3255,Nicholas,Gutierrez,Female,Married,nicholas.gutierrez@gmail.com,USA,2023-10-05,1955-03-15
3256,Joshua,Atkinson,Male,Married,joshua.atkinson@gmail.com,Germany,2024-11-18,1946-05-17
3257,Aaron,Owen,Female,Married,aaron.owen@hotmail.com,USA,2020-08-28,1967-08-24
3258,Deborah,Evans,Female,Divorced,deborah.evans@gmail.com,UK,2022-07-22,1964-09-05
3259,Tanya,Moore,Female,Married,tanya.moore@gmail.com,Germany,2022-03-07,1955-02-10
3260,John,Woodard,Other,Divorced,john.woodard@hotmail.com,Canada,2024-04-14,1975-03-16
3261,Bruce,Bailey,Male,Divorced,bruce.bailey@hotmail.com,Australia,2025-05-22,1997-01-30
3262,Rachel,Hebert,Female,Married,rachel.hebert@gmail.com,UK,2022-10-08,1951-04-09
3263,Christine,Lowe,Male,Divorced,christine.lowe@outlook.com,USA,2022-03-13,1958-06-01
3264,Lynn,Nelson,Male,Widowed,lynn.nelson@yahoo.com,Germany,2024-01-25,1968-02-27
3265,Maria,Carter,Female,Single,maria.carter@gmail.com,Germany,2023-12-17,1952-02-12
3266,Sheila,Mcmahon,Male,Widowed,sheila.mcmahon@outlook.com,Australia,2022-05-05,1986-04-16
3267,Caitlin,Carpenter,Other,Married,caitlin.carpenter@hotmail.com,USA,2023-04-30,2000-12-12
3268,Heather,King,Female,Divorced,heather.king@gmail.com,Canada,2024-06-12,1974-03-04
3269,Debbie,Larson,Other,Widowed,debbie.larson@hotmail.com,Canada,2022-02-10,1991-10-31
3270,Amanda,Munoz,Other,Divorced,amanda.munoz@gmail.com,Australia,2024-06-16,1996-07-30
3271,Julia,Meyer,Male,Divorced,julia.meyer@outlook.com,USA,2023-10-06,1965-07-21
3272,Keith,Gonzales,Male,Single,keith.gonzales@outlook.com,Canada,2021-03-10,1991-09-22
3273,Micheal,Martin,Male,Divorced,micheal.martin@yahoo.com,USA,2023-06-25,1982-05-12
3274,Christopher,Barrera,Female,Widowed,christopher.barrera@outlook.com,Germany,2021-12-17,1948-04-10
3275,Sean,Roberts,Male,Single,sean.roberts@hotmail.com,Canada,2021-01-08,1969-05-26
3276,Melvin,Giles,Male,Divorced,melvin.giles@hotmail.com,UK,2020-09-30,1955-09-03
3277,Charles,Jordan,Other,Divorced,charles.jordan@gmail.com,USA,2025-06-13,2006-07-16
3278,Christopher,Owens,Female,Single,christopher.owens@outlook.com,UK,2022-08-20,1986-04-26
3279,Cheryl,Jimenez,Female,Married,cheryl.jimenez@outlook.com,Canada,2022-11-16,1964-01-22
3280,Rachel,Brown,Male,Widowed,rachel.brown@gmail.com,USA,2021-11-15,1995-12-15
3281,Karina,Hamilton,Male,Widowed,karina.hamilton@outlook.com,Australia,2020-10-23,1950-04-14
3282,Matthew,Ross,Other,Single,matthew.ross@gmail.com,USA,2023-11-19,1969-09-03
3283,Kyle,Weaver,Male,Widowed,kyle.weaver@yahoo.com,Germany,2024-01-08,1987-09-23
3284,James,Holland,Other,Single,james.holland@outlook.com,Canada,2020-09-28,1954-07-01
3285,Lindsey,Wall,Other,Single,lindsey.wall@outlook.com,Germany,2024-03-19,1996-10-15
3286,Benjamin,Ryan,Female,Married,benjamin.ryan@yahoo.com,UK,2025-03-10,1983-06-03
3287,Carl,Weber,Male,Single,carl.weber@outlook.com,Australia,2023-02-15,1952-02-20
3288,Mary,Carter,Male,Divorced,mary.carter@gmail.com,USA,2023-03-08,1993-09-12
3289,Maria,Gonzales,Female,Single,maria.gonzales@hotmail.com,Germany,2024-12-04,1996-06-22
3290,Kenneth,Gaines,Female,Married,kenneth.gaines@outlook.com,Canada,2024-01-01,1994-02-16
3291,Shawn,Gregory,Male,Widowed,shawn.gregory@yahoo.com,Germany,2023-12-24,1977-05-20
3292,Sheila,Kelly,Female,Married,sheila.kelly@outlook.com,USA,2024-01-17,1968-10-02
3293,Jennifer,Fernandez,Female,Divorced,jennifer.fernandez@outlook.com,Australia,2022-09-09,1967-05-11
3294,Joanna,Smith,Male,Divorced,joanna.smith@outlook.com,USA,2025-04-11,1974-10-24
3295,Steven,Medina,Other,Married,steven.medina@yahoo.com,Australia,2022-11-21,1986-01-19
3296,Janice,Brown,Male,Single,janice.brown@gmail.com,USA,2021-01-22,1988-03-04
3297,Mark,King,Male,Married,mark.king@yahoo.com,Germany,2020-11-08,1952-06-22
3298,Ashley,Sanford,Male,Single,ashley.sanford@outlook.com,Canada,2024-05-20,1977-12-20
3299,Theresa,Lucas,Female,Widowed,theresa.lucas@hotmail.com,Australia,2023-08-27,1978-11-09
3300,Danny,Walker,Female,Married,danny.walker@yahoo.com,Australia,2021-09-16,1999-11-27
3301,Jodi,Zamora,Female,Single,jodi.zamora@outlook.com,USA,2021-04-22,1977-12-02
3302,Amanda,Willis,Female,Married,amanda.willis@yahoo.com,USA,2024-12-26,1972-04-17
3303,Michelle,Hall,Other,Divorced,michelle.hall@hotmail.com,UK,2024-08-31,1999-04-12
3304,Zachary,Smith,Female,Widowed,zachary.smith@yahoo.com,Canada,2022-01-16,1983-03-28
3305,Mitchell,Boyd,Male,Married,mitchell.boyd@yahoo.com,UK,2022-11-11,1988-12-26
3306,Ryan,Salinas,Male,Married,ryan.salinas@hotmail.com,USA,2022-09-27,1967-08-26
3307,Katie,Howard,Female,Divorced,katie.howard@hotmail.com,Australia,2022-05-16,1950-11-18
3308,Timothy,Moore,Other,Widowed,timothy.moore@yahoo.com,UK,2024-02-22,1987-04-26
3309,Donald,Smith,Other,Married,donald.smith@outlook.com,Canada,2024-08-04,1992-07-22
3310,Joshua,Cole,Other,Married,joshua.cole@yahoo.com,USA,2021-06-24,2000-07-31
3311,Dale,Thompson,Male,Married,dale.thompson@yahoo.com,USA,2023-10-08,1959-07-09
3312,Mark,Young,Male,Single,mark.young@yahoo.com,UK,2021-06-13,1953-12-05
3313,Robin,Tanner,Female,Widowed,robin.tanner@yahoo.com,Germany,2024-03-06,1962-05-19
3314,Kelly,Lee,Male,Widowed,kelly.lee@yahoo.com,UK,2021-03-27,2003-01-10
3315,Jessica,Robinson,Female,Married,jessica.robinson@yahoo.com,UK,2023-04-07,1950-05-09
3316,Jeffrey,Turner,Other,Married,jeffrey.turner@outlook.com,USA,2021-01-09,1967-03-16
3317,Joan,Bentley,Other,Married,joan.bentley@hotmail.com,Germany,2024-10-29,1965-12-19
3318,Michael,Hernandez,Female,Married,michael.hernandez@yahoo.com,USA,2021-11-19,1982-06-15
3319,David,Gardner,Other,Widowed,david.gardner@hotmail.com,Canada,2025-06-27,1961-07-09
3320,Melanie,Sampson,Other,Divorced,melanie.sampson@yahoo.com,Australia,2023-07-07,1976-01-03
3321,Mark,Wall,Female,Widowed,mark.wall@yahoo.com,Germany,2023-10-20,1960-11-01
3322,Michael,Abbott,Female,Married,michael.abbott@hotmail.com,Canada,2024-06-23,1958-05-01
3323,Jeffrey,Gardner,Male,Widowed,jeffrey.gardner@hotmail.com,USA,2022-07-08,1980-12-21
3324,Steve,Bailey,Other,Married,steve.bailey@gmail.com,Germany,2020-12-16,1965-06-05
3325,Brianna,Palmer,Other,Married,brianna.palmer@yahoo.com,USA,2021-11-25,1977-04-09
3326,Charlene,Cole,Other,Widowed,charlene.cole@outlook.com,USA,2025-02-06,1996-09-01
3327,Alexander,Harper,Other,Married,alexander.harper@gmail.com,UK,2023-04-20,1972-05-09
3328,Kelsey,Brandt,Female,Widowed,kelsey.brandt@hotmail.com,USA,2024-10-11,1951-09-01
3329,Jesus,Montoya,Other,Divorced,jesus.montoya@yahoo.com,USA,2023-02-24,1999-05-22
3330,Heidi,Davis,Male,Widowed,heidi.davis@gmail.com,USA,2024-06-04,1956-07-27
3331,Tyler,Durham,Male,Widowed,tyler.durham@hotmail.com,USA,2021-06-01,1999-04-16
3332,Mark,Gaines,Other,Single,mark.gaines@yahoo.com,UK,2022-04-05,2007-07-16
3333,Joe,Wall,Female,Married,joe.wall@yahoo.com,Germany,2025-05-25,1962-08-10
3334,Sandra,Cox,Other,Widowed,sandra.cox@gmail.com,Canada,2024-12-14,1995-05-06
3335,Bradley,Jackson,Other,Divorced,bradley.jackson@yahoo.com,USA,2024-10-03,1951-09-02
3336,John,Holden,Other,Single,john.holden@yahoo.com,Australia,2023-04-17,1955-03-29
3337,Michael,Davies,Male,Married,michael.davies@outlook.com,UK,2022-11-05,1960-08-15
3338,Beth,Thornton,Female,Single,beth.thornton@outlook.com,Australia,2023-04-25,2001-12-26
3339,Emily,Williams,Female,Married,emily.williams@gmail.com,USA,2023-08-26,1989-08-14
3340,Brandi,Velazquez,Female,Divorced,brandi.velazquez@hotmail.com,Australia,2023-08-30,2000-10-24
3341,Troy,Green,Other,Single,troy.green@gmail.com,USA,2024-05-03,1966-09-22
3342,Adrian,Wright,Female,Single,adrian.wright@outlook.com,USA,2021-06-04,1985-04-17
3343,Joseph,Wright,Other,Married,joseph.wright@outlook.com,USA,2023-09-09,2004-02-12
3344,Ashley,Rhodes,Male,Widowed,ashley.rhodes@outlook.com,Canada,2021-10-26,1982-07-27
3345,Derek,Martinez,Female,Divorced,derek.martinez@gmail.com,Australia,2024-08-30,1961-07-27
3346,Tara,Buchanan,Female,Single,tara.buchanan@gmail.com,USA,2024-10-17,2003-04-15
3347,Scott,Blevins,Female,Divorced,scott.blevins@gmail.com,Germany,2024-02-26,1988-07-06
3348,Amy,Becker,Female,Single,amy.becker@yahoo.com,Australia,2024-04-11,1953-08-24
3349,Jason,Peterson,Other,Widowed,jason.peterson@hotmail.com,Australia,2021-05-02,2003-12-04
3350,Edward,Carter,Female,Single,edward.carter@hotmail.com,UK,2022-12-19,1979-06-13
3351,Donald,Bennett,Male,Divorced,donald.bennett@gmail.com,Australia,2023-03-01,1999-08-04
3352,Jennifer,Terry,Male,Single,jennifer.terry@yahoo.com,Australia,2022-01-19,2002-11-21
3353,Amanda,Thomas,Other,Divorced,amanda.thomas@gmail.com,UK,2023-01-29,1976-07-11
3354,Kathleen,Reid,Female,Married,kathleen.reid@outlook.com,Canada,2024-09-03,1969-07-20
3355,Crystal,White,Male,Divorced,crystal.white@outlook.com,UK,2022-06-01,1980-03-23
3356,Wayne,Smith,Male,Divorced,wayne.smith@gmail.com,Australia,2021-01-13,1999-03-11
3357,Mikayla,Love,Other,Divorced,mikayla.love@hotmail.com,Canada,2024-09-10,1973-12-25
3358,Kevin,Ryan,Male,Married,kevin.ryan@outlook.com,USA,2024-05-29,1961-01-03
3359,Sabrina,Murillo,Female,Widowed,sabrina.murillo@outlook.com,Germany,2023-01-24,1958-12-28
3360,William,Rodriguez,Other,Widowed,william.rodriguez@hotmail.com,Germany,2023-07-17,1956-07-28
3361,Tonya,Brown,Male,Married,tonya.brown@yahoo.com,Germany,2023-08-17,1972-02-17
3362,Erin,Henderson,Male,Single,erin.henderson@gmail.com,Canada,2021-04-21,1948-01-17
3363,Alexander,Meyers,Male,Widowed,alexander.meyers@gmail.com,UK,2022-05-20,1946-07-21
3364,George,Sanchez,Male,Single,george.sanchez@gmail.com,USA,2022-02-10,1953-04-12
3365,Harry,Roman,Other,Divorced,harry.roman@yahoo.com,Germany,2021-04-13,1959-11-05
3366,Shannon,Shaw,Male,Widowed,shannon.shaw@gmail.com,UK,2023-05-21,1983-03-14
3367,Alexandria,Williams,Male,Married,alexandria.williams@outlook.com,USA,2022-06-22,1946-05-07
3368,Amy,Taylor,Female,Widowed,amy.taylor@gmail.com,USA,2023-06-27,1951-09-02
3369,Alexandra,Moore,Female,Single,alexandra.moore@outlook.com,Canada,2025-04-16,2000-11-27
3370,Marvin,Jackson,Other,Married,marvin.jackson@outlook.com,UK,2025-06-10,1950-08-20
3371,Joanna,Barrett,Other,Divorced,joanna.barrett@hotmail.com,Germany,2024-01-23,1980-10-19
3372,Jessica,Williamson,Other,Widowed,jessica.williamson@outlook.com,Canada,2022-04-17,1955-10-13
3373,Laura,Higgins,Other,Divorced,laura.higgins@gmail.com,USA,2021-06-06,1966-10-06
3374,Brent,Sims,Female,Married,brent.sims@yahoo.com,Canada,2021-06-27,1977-09-08
3375,Sean,Petersen,Male,Married,sean.petersen@gmail.com,USA,2022-04-30,1987-09-30
3376,Richard,Martin,Male,Single,richard.martin@hotmail.com,UK,2022-08-11,1952-07-11
3377,Crystal,Anderson,Male,Married,crystal.anderson@outlook.com,Canada,2021-08-14,1969-07-05
3378,Katherine,Reyes,Female,Divorced,katherine.reyes@outlook.com,Australia,2020-12-06,1985-10-05
3379,Miranda,Howard,Other,Married,miranda.howard@outlook.com,Australia,2022-05-25,1992-02-15
3380,Donna,Bell,Female,Single,donna.bell@yahoo.com,USA,2024-08-22,1992-03-01
3381,Dana,Chandler,Female,Single,dana.chandler@outlook.com,Australia,2022-07-19,1946-02-21
3382,Nicholas,Berger,Other,Divorced,nicholas.berger@outlook.com,USA,2024-02-19,1949-06-20
3383,Wendy,Bishop,Other,Single,wendy.bishop@outlook.com,Australia,2021-05-08,1945-01-17
3384,Anita,Smith,Female,Divorced,anita.smith@hotmail.com,Australia,2021-02-07,1947-06-26
3385,Heather,Hernandez,Other,Widowed,heather.hernandez@yahoo.com,UK,2025-02-14,1947-05-28
3386,David,Sweeney,Female,Married,david.sweeney@hotmail.com,Canada,2020-09-11,1980-03-01
3387,Kathryn,Mccoy,Male,Single,kathryn.mccoy@outlook.com,Australia,2021-04-12,1987-01-26
3388,Jessica,Pierce,Other,Married,jessica.pierce@hotmail.com,UK,2021-11-09,1989-04-21
3389,Stephanie,Schneider,Male,Married,stephanie.schneider@yahoo.com,Canada,2023-12-15,2000-05-28
3390,Jodi,Rodriguez,Male,Married,jodi.rodriguez@gmail.com,Canada,2023-09-25,1997-10-23
3391,Kim,Payne,Male,Widowed,kim.payne@gmail.com,Germany,2022-10-17,2006-10-25
3392,Michael,Rivera,Female,Widowed,michael.rivera@yahoo.com,UK,2023-10-09,1959-01-19
3393,Jennifer,Clark,Male,Divorced,jennifer.clark@gmail.com,Canada,2021-01-11,1980-04-29
3394,Mary,Hamilton,Male,Married,mary.hamilton@gmail.com,UK,2022-06-27,1962-04-21
3395,Latoya,Steele,Male,Married,latoya.steele@yahoo.com,UK,2020-08-30,1971-03-23
3396,Brian,Kim,Other,Divorced,brian.kim@yahoo.com,Canada,2020-11-15,1970-06-16
3397,Joshua,Ayala,Male,Divorced,joshua.ayala@gmail.com,Germany,2023-10-10,1946-06-21
3398,Megan,James,Other,Widowed,megan.james@gmail.com,Australia,2021-10-21,2001-08-04
3399,Sherry,Hernandez,Male,Single,sherry.hernandez@yahoo.com,Germany,2024-05-03,1988-07-05
3400,Dana,Freeman,Other,Single,dana.freeman@yahoo.com,Germany,2025-04-05,1984-01-22
3401,Jesus,Riley,Female,Divorced,jesus.riley@yahoo.com,Germany,2023-07-21,1995-08-30
3402,Wendy,Castaneda,Other,Single,wendy.castaneda@yahoo.com,Germany,2020-09-06,2003-09-09
3403,Melissa,Watts,Other,Single,melissa.watts@hotmail.com,Australia,2021-12-13,1990-02-23
3404,Marissa,Franco,Female,Divorced,marissa.franco@outlook.com,UK,2022-01-04,1998-04-18
3405,Sara,White,Other,Divorced,sara.white@yahoo.com,Australia,2025-07-31,1994-12-09
3406,David,Morrison,Other,Divorced,david.morrison@yahoo.com,UK,2024-06-06,1977-10-21
3407,Lauren,Hester,Female,Single,lauren.hester@hotmail.com,Australia,2023-06-23,1945-07-02
3408,Kendra,Brown,Female,Single,kendra.brown@hotmail.com,UK,2021-08-02,1945-06-18
3409,Ronald,Carter,Other,Married,ronald.carter@outlook.com,Australia,2022-05-13,1982-12-02
3410,John,Barron,Female,Single,john.barron@outlook.com,USA,2025-03-29,1954-07-31
3411,Leslie,Barry,Male,Widowed,leslie.barry@outlook.com,UK,2025-06-21,1995-02-13
3412,Tammy,Cruz,Other,Widowed,tammy.cruz@hotmail.com,Australia,2024-04-08,1952-11-20
3413,Lauren,Lewis,Other,Widowed,lauren.lewis@hotmail.com,USA,2020-10-23,1965-06-12
3414,Patrick,Delgado,Female,Single,patrick.delgado@hotmail.com,Canada,2022-09-30,1974-01-24
3415,Matthew,Morales,Other,Widowed,matthew.morales@yahoo.com,Australia,2022-02-18,2005-02-17
3416,Michelle,Moore,Female,Divorced,michelle.moore@gmail.com,Australia,2024-11-06,1998-12-16
3417,Rebecca,Vega,Male,Married,rebecca.vega@outlook.com,Canada,2021-04-22,1997-03-05
3418,Peter,Shah,Other,Single,peter.shah@outlook.com,Germany,2021-02-19,1962-07-29
3419,Thomas,Rice,Other,Divorced,thomas.rice@hotmail.com,Germany,2022-10-24,1972-09-24
3420,Ryan,Cross,Female,Divorced,ryan.cross@gmail.com,USA,2021-07-22,2005-02-14
3421,Christopher,Cox,Male,Divorced,christopher.cox@hotmail.com,USA,2023-02-20,1956-07-22
3422,Daryl,Kelly,Male,Single,daryl.kelly@gmail.com,UK,2023-08-17,1953-08-06
3423,Karen,Deleon,Female,Divorced,karen.deleon@outlook.com,Australia,2023-04-23,1962-07-29
3424,Angelica,Harper,Female,Single,angelica.harper@yahoo.com,Australia,2023-05-14,1967-01-21
3425,Samantha,Young,Male,Widowed,samantha.young@gmail.com,USA,2023-09-02,1973-08-23
3426,Kayla,Pena,Male,Divorced,kayla.pena@gmail.com,UK,2025-04-03,1965-10-21
3427,Jeffrey,Wright,Other,Divorced,jeffrey.wright@gmail.com,Canada,2024-07-17,1995-08-07
3428,Tara,Martin,Female,Divorced,tara.martin@yahoo.com,Canada,2024-05-17,1944-10-11
3429,Jenna,Mclean,Other,Married,jenna.mclean@outlook.com,Australia,2025-04-25,1984-05-25
3430,Jennifer,Hanson,Female,Married,jennifer.hanson@outlook.com,USA,2021-08-10,1976-01-31
3431,Carla,Rodriguez,Male,Widowed,carla.rodriguez@hotmail.com,UK,2025-05-25,1969-08-11
3432,Jeremy,Nolan,Female,Widowed,jeremy.nolan@yahoo.com,UK,2022-05-11,1995-11-05
3433,Marcus,Johns,Other,Widowed,marcus.johns@hotmail.com,Australia,2025-05-03,2001-03-29
3434,Julian,Chase,Other,Single,julian.chase@yahoo.com,Canada,2021-03-12,1953-04-21
3435,Valerie,Gonzalez,Other,Divorced,valerie.gonzalez@gmail.com,Australia,2024-08-24,1967-11-30
3436,Donald,Mendoza,Female,Widowed,donald.mendoza@hotmail.com,Germany,2025-07-03,1971-12-06
3437,Cindy,Wilkins,Male,Divorced,cindy.wilkins@gmail.com,USA,2021-03-28,1987-06-16
3438,Nathaniel,Fuentes,Female,Divorced,nathaniel.fuentes@gmail.com,USA,2021-12-31,1951-09-13
3439,Christopher,Baird,Male,Widowed,christopher.baird@outlook.com,Germany,2023-10-15,1966-11-13
3440,Benjamin,Taylor,Male,Widowed,benjamin.taylor@yahoo.com,USA,2025-04-08,1956-07-24
3441,Scott,Willis,Female,Widowed,scott.willis@outlook.com,Germany,2024-10-02,1998-07-16
3442,Penny,Brady,Male,Married,penny.brady@outlook.com,USA,2020-11-08,1966-08-27
3443,Amanda,Lopez,Other,Widowed,amanda.lopez@outlook.com,Canada,2021-02-27,1995-09-23
3444,Nicholas,Carter,Other,Single,nicholas.carter@yahoo.com,Germany,2022-02-15,1970-02-21
3445,Joshua,Johnson,Other,Single,joshua.johnson@yahoo.com,Germany,2024-10-17,1961-07-10
3446,Ryan,Davis,Male,Married,ryan.davis@yahoo.com,UK,2024-02-14,1967-11-27
3447,John,Mclean,Male,Married,john.mclean@gmail.com,UK,2021-11-27,1983-07-19
3448,Whitney,Owens,Male,Married,whitney.owens@gmail.com,Germany,2022-02-07,1955-10-31
3449,Darryl,Ali,Other,Single,darryl.ali@outlook.com,Canada,2024-02-10,2006-07-31
3450,Kathryn,Adams,Male,Divorced,kathryn.adams@hotmail.com,UK,2021-07-24,1982-05-13
3451,Tara,James,Female,Widowed,tara.james@outlook.com,UK,2021-02-16,1976-07-08
3452,Deborah,Gates,Other,Widowed,deborah.gates@yahoo.com,Germany,2022-04-29,1991-12-23
3453,Todd,Rush,Male,Widowed,todd.rush@gmail.com,Canada,2024-01-10,1951-09-10
3454,Andrew,Smith,Other,Widowed,andrew.smith@hotmail.com,USA,2022-06-27,1951-07-04
3455,Robert,Clark,Female,Married,robert.clark@hotmail.com,USA,2024-01-23,1978-11-21
3456,Carrie,Harrison,Male,Married,carrie.harrison@hotmail.com,USA,2025-03-27,1992-11-27
3457,Jose,Orr,Other,Single,jose.orr@gmail.com,USA,2021-01-16,1953-05-25
3458,Jacob,Williams,Other,Single,jacob.williams@yahoo.com,Canada,2024-07-05,1978-07-20
3459,Christian,Powell,Other,Married,christian.powell@outlook.com,UK,2025-01-03,2005-07-01
3460,Lisa,Bell,Other,Single,lisa.bell@yahoo.com,USA,2022-08-18,1983-04-10
3461,Michael,Jackson,Female,Divorced,michael.jackson@yahoo.com,Germany,2020-12-25,1964-09-27
3462,Andrew,Stewart,Female,Married,andrew.stewart@yahoo.com,Germany,2021-06-01,1979-07-07
3463,Amanda,Weaver,Female,Divorced,amanda.weaver@outlook.com,Australia,2024-12-10,1953-10-22
3464,Richard,Mccoy,Male,Divorced,richard.mccoy@yahoo.com,Canada,2020-12-25,1961-08-30
3465,Teresa,Brown,Other,Married,teresa.brown@outlook.com,Australia,2020-12-04,1969-02-27
3466,Joseph,Miller,Male,Widowed,joseph.miller@gmail.com,USA,2023-09-09,1974-10-10
3467,Stephanie,Travis,Female,Divorced,stephanie.travis@gmail.com,Australia,2023-12-03,1999-02-25
3468,Renee,Wu,Female,Widowed,renee.wu@outlook.com,UK,2023-11-09,1987-12-15
3469,Zoe,Anderson,Female,Married,zoe.anderson@hotmail.com,Canada,2021-05-15,1961-11-11
3470,Kenneth,Hartman,Other,Widowed,kenneth.hartman@outlook.com,Germany,2022-04-27,1958-03-16
3471,Benjamin,Hall,Male,Single,benjamin.hall@yahoo.com,USA,2025-03-19,1946-03-28
3472,Kristen,Shepherd,Male,Divorced,kristen.shepherd@outlook.com,Australia,2023-05-05,1952-11-23
3473,Megan,Vega,Female,Divorced,megan.vega@gmail.com,UK,2025-04-19,1981-12-02
3474,Shannon,Mcguire,Other,Divorced,shannon.mcguire@gmail.com,UK,2025-06-08,1996-11-28
3475,Deborah,Navarro,Female,Married,deborah.navarro@yahoo.com,UK,2021-05-08,1967-09-22
3476,Chelsea,Williams,Male,Single,chelsea.williams@hotmail.com,Canada,2022-11-28,2004-11-27
3477,Nicole,Tapia,Female,Married,nicole.tapia@yahoo.com,UK,2024-08-03,1949-03-15
3478,Sarah,Haley,Male,Single,sarah.haley@hotmail.com,Canada,2020-10-20,2002-12-04
3479,Benjamin,Miller,Female,Divorced,benjamin.miller@hotmail.com,USA,2022-03-10,1974-02-21
3480,Troy,Lewis,Other,Married,troy.lewis@hotmail.com,UK,2024-02-04,2006-05-06
3481,Chloe,Brown,Female,Widowed,chloe.brown@gmail.com,Germany,2022-10-28,1987-02-16
3482,Abigail,Mullen,Female,Divorced,abigail.mullen@outlook.com,USA,2022-11-14,1977-02-10
3483,Linda,Jacobson,Other,Married,linda.jacobson@gmail.com,Germany,2024-05-16,1964-08-22
3484,Corey,Becker,Male,Single,corey.becker@yahoo.com,Germany,2025-03-06,2006-12-14
3485,Crystal,Guerrero,Other,Single,crystal.guerrero@yahoo.com,UK,2023-02-23,1965-11-04
3486,Thomas,Wright,Male,Widowed,thomas.wright@yahoo.com,Germany,2023-04-01,1988-04-04
3487,Kelli,Jones,Female,Widowed,kelli.jones@yahoo.com,USA,2020-08-07,1967-06-02
3488,Mary,Booker,Other,Single,mary.booker@hotmail.com,Germany,2020-08-16,1967-05-18
3489,Sonya,Nelson,Female,Married,sonya.nelson@hotmail.com,Australia,2024-05-10,1990-06-05
